,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
7378,U001,200707005,KING S llc,08-05-2020 20:54,2020,1930815027,24-04-2020 00:00,09-05-2020 00:00,24-04-2020 00:00,NAA8,129352.18,
7379,U001,200769623,WAL-MAR foundation,15-04-2020 09:24,2020,1930694471,24-03-2020 00:00,08-04-2020 00:00,24-03-2020 00:00,NAH4,37273.56,0-15
7380,U001,200794332,COST in,19-03-2020 20:47,2020,1930605215,06-03-2020 00:00,21-03-2020 00:00,06-03-2020 00:00,NAAX,3002.55,
7381,U001,200744019,TARG llc,18-05-2020 20:16,2020,1930868511,07-05-2020 00:00,22-05-2020 00:00,07-05-2020 00:00,NAA8,10636.86,
7382,U001,200794332,COST co,31-03-2020 05:29,2020,1930649481,16-03-2020 00:00,31-03-2020 00:00,16-03-2020 00:00,NAAX,26188.79,0-15
7383,U001,200704045,RA in,03-04-2020 23:37,2020,1930681879,20-03-2020 00:00,04-04-2020 00:00,20-03-2020 00:00,NAA8,34374.75,
7384,U001,200769623,WAL-MAR foundation,07-05-2020 01:00,2020,1930777791,14-04-2020 00:00,29-04-2020 00:00,14-04-2020 00:00,NAH4,10077.65,0-15
7385,U001,200508557,FOODL corp,29-04-2020 09:00,2020,1930738993,10-04-2020 00:00,25-04-2020 00:00,10-04-2020 00:00,NAA8,484.25,0-15
7386,U001,200778870,C ,27-04-2020 22:27,2020,1930765040,09-04-2020 00:00,24-04-2020 00:00,09-04-2020 00:00,NAA8,1042.7,0-15
7387,U001,200761342,EL GR llc,08-04-2020 02:21,2020,1930675071,21-03-2020 00:00,05-04-2020 00:00,21-03-2020 00:00,NAA8,387.2,0-15
7388,U001,200769623,WAL-MAR ,15-04-2020 10:48,2020,1930687847,24-03-2020 00:00,08-04-2020 00:00,24-03-2020 00:00,NAH4,79198.13,0-15
7389,U001,CCCA02,KRAFT  in,27-04-2020 09:31,2020,1930661437,18-03-2020 00:00,22-04-2020 00:00,18-03-2020 00:00,NAG2,14151.51,0-15
7390,CA02,140105847,GORDON F systems,16-03-2020 01:42,2020,2960618223,02-03-2020 00:00,14-03-2020 00:00,04-03-2020 00:00,CA10,17133.4015,0-15
7391,U001,200761734,H E BUT in,18-04-2020 23:52,2020,1930760717,07-04-2020 00:00,22-04-2020 00:00,07-04-2020 00:00,NAA8,39086.42,
7392,U001,200126819,MCLANE systems,22-05-2020 15:40,2020,1930847254,06-05-2020 00:00,21-05-2020 00:00,06-05-2020 00:00,NAA8,4679.94,0-15
7393,U001,200769623,WAL-MAR trust,26-05-2020 07:36,2020,1930851350,03-05-2020 00:00,18-05-2020 00:00,03-05-2020 00:00,NAH4,2245.96,0-15
7394,U001,200720238,WOODM us,29-04-2020 18:51,2020,1930764312,09-04-2020 00:00,24-04-2020 00:00,09-04-2020 00:00,NAA8,20322.33,0-15
7395,CA02,140104409,LOB co,26-04-2020 16:56,2020,2960627550,09-04-2020 00:00,27-04-2020 00:00,17-04-2020 00:00,CA10,81626.4419,
7396,U001,100036538,DENVER in,20-04-2020 20:43,2020,1930733020,08-04-2020 00:00,23-04-2020 00:00,08-04-2020 00:00,NAA8,6540.48,
7397,U001,200769623,WAL-MAR systems,30-03-2020 07:31,2020,1930619719,07-03-2020 00:00,22-03-2020 00:00,07-03-2020 00:00,NAH4,6532.6,0-15
7398,U001,200726979,BJ'S  ,07-04-2020 09:51,2020,1930687409,23-03-2020 00:00,07-04-2020 00:00,23-03-2020 00:00,NAA8,55.21,0-15
7399,CA02,140104429,COSTCO foundation,01-05-2020 11:10,2020,2960628539,15-04-2020 00:00,27-04-2020 00:00,17-04-2020 00:00,CA10,5281.229,0-15
7400,U001,200820380,SMITH'S foundation,30-03-2020 09:23,2020,1930662018,18-03-2020 00:00,02-04-2020 00:00,18-03-2020 00:00,NAA8,11714.78,
7401,U001,200769623,WAL-MAR systems,16-05-2020 13:52,2020,1930803253,20-04-2020 00:00,05-05-2020 00:00,20-04-2020 00:00,NAH4,16994.68,0-15
7402,U001,200769623,WAL-MAR foundation,30-05-2020 08:24,2020,1930855265,04-05-2020 00:00,19-05-2020 00:00,04-05-2020 00:00,NAH4,23159.91,0-15
7403,U001,200759878,SA ,02-04-2020 22:09,2020,1930685523,23-03-2020 00:00,07-04-2020 00:00,23-03-2020 00:00,NAH4,5839.33,
7404,U001,100024776,PEA associates,12-05-2020 23:22,2020,1930733278,07-04-2020 00:00,12-05-2020 00:00,07-04-2020 00:00,NAG2,12012.37,0-15
7405,U001,200794332,COST trust,28-04-2020 01:10,2020,1930774618,13-04-2020 00:00,28-04-2020 00:00,13-04-2020 00:00,NAAX,8793.09,0-15
7406,U001,200729290,KROGER ,25-05-2020 20:04,2020,1930897085,13-05-2020 00:00,28-05-2020 00:00,13-05-2020 00:00,NAA8,2681.07,
7407,U001,200769623,WAL-MAR us,21-03-2020 15:35,2020,1930558780,27-02-2020 00:00,13-03-2020 00:00,27-02-2020 00:00,NAH4,67122.17,0-15
7408,CA02,140104429,COSTCO corporation,19-03-2020 09:23,2020,2960617699,04-03-2020 00:00,16-03-2020 00:00,06-03-2020 00:00,CA10,1739.0902,0-15
7409,U001,200769623,WAL-MAR associates,20-04-2020 05:36,2020,1930693487,25-03-2020 00:00,09-04-2020 00:00,25-03-2020 00:00,NAH4,34650.21,0-15
7410,U001,200769623,WAL-MAR llc,27-04-2020 00:25,2020,1930737066,04-04-2020 00:00,19-04-2020 00:00,04-04-2020 00:00,NAH4,61.29,0-15
7411,U001,200769623,WAL-MAR systems,29-05-2020 15:31,2020,1930863032,07-05-2020 00:00,22-05-2020 00:00,07-05-2020 00:00,NAH4,46150.53,0-15
7412,U001,200126819,MCLANE llc,24-03-2020 19:59,2020,1930624734,09-03-2020 00:00,24-03-2020 00:00,09-03-2020 00:00,NAA8,17615.52,0-15
7413,U001,200705742,DOT co,01-04-2020 04:24,2020,1930686957,23-03-2020 00:00,07-04-2020 00:00,23-03-2020 00:00,NAA8,2587.51,
7414,CA02,100030194,AMAZO in,24-04-2020 07:03,2020,2960625494,08-04-2020 00:00,23-04-2020 00:00,13-04-2020 00:00,CA10,5581.0024,0-15
7415,U001,200799342,MITCH corporation,12-05-2020 11:22,2020,1930855340,04-05-2020 00:00,19-05-2020 00:00,04-05-2020 00:00,NAA8,13894.84,
7416,U001,200794332,COST corp,30-03-2020 23:22,2020,1930661020,17-03-2020 00:00,01-04-2020 00:00,17-03-2020 00:00,NAAX,32715.47,
7417,U001,200769623,WAL-MAR trust,19-04-2020 08:17,2020,1930710811,27-03-2020 00:00,11-04-2020 00:00,27-03-2020 00:00,NAH4,471.56,0-15
7418,U001,200772670,ASSOCIAT corp,01-04-2020 20:59,2020,1930655201,16-03-2020 00:00,31-03-2020 00:00,16-03-2020 00:00,NAU5,127673.99,0-15
7419,U001,200792734,MDV/ llc,02-04-2020 13:09,2020,1930675973,20-03-2020 00:00,04-04-2020 00:00,20-03-2020 00:00,NAA8,146033.91,
7420,U001,200769623,WAL-MAR systems,31-03-2020 15:40,2020,1930624296,09-03-2020 00:00,24-03-2020 00:00,09-03-2020 00:00,NAH4,72936.61,0-15
7421,U001,200762301,C&S WH in,31-03-2020 21:03,2020,1930660645,17-03-2020 00:00,01-04-2020 00:00,17-03-2020 00:00,NAC6,155700.17,
7422,U001,200793088,DEMOU foundation,09-04-2020 11:25,2020,1930687734,26-03-2020 00:00,10-04-2020 00:00,26-03-2020 00:00,NAA8,15051.11,
7423,U001,200769623,WAL-MAR corporation,29-05-2020 02:30,2020,1930860579,06-05-2020 00:00,21-05-2020 00:00,06-05-2020 00:00,NAH4,2989.62,0-15
7424,U001,200744019,TARG corporation,06-05-2020 20:44,2020,1930816153,23-04-2020 00:00,08-05-2020 00:00,23-04-2020 00:00,NAA8,4943.21,
7425,U001,200769623,WAL-MAR ,16-04-2020 09:38,2020,1930693583,25-03-2020 00:00,09-04-2020 00:00,25-03-2020 00:00,NAH4,42118.01,0-15
7426,U001,200704858,WAKE associates,19-04-2020 08:48,2020,1930693209,25-03-2020 00:00,09-04-2020 00:00,25-03-2020 00:00,NAA8,19111.38,0-15
7427,U001,200769623,WAL-MAR ,19-05-2020 01:03,2020,1930827069,26-04-2020 00:00,11-05-2020 00:00,26-04-2020 00:00,NAH4,4529.38,0-15
7428,U001,200769623,WAL-MAR associates,07-05-2020 22:50,2020,1930785040,15-04-2020 00:00,30-04-2020 00:00,15-04-2020 00:00,NAH4,1518.56,0-15
7429,U001,200769623,WAL-MAR associates,14-04-2020 22:49,2020,1930686736,23-03-2020 00:00,07-04-2020 00:00,23-03-2020 00:00,NAH4,5602.09,0-15
7430,U001,200764795,SYSCO  corporation,08-04-2020 20:09,2020,1930690237,24-03-2020 00:00,08-04-2020 00:00,24-03-2020 00:00,NAA8,40440.58,0-15
7431,U001,200701314,MBM  associates,21-03-2020 13:11,2020,1930603215,06-03-2020 00:00,21-03-2020 00:00,06-03-2020 00:00,NAA8,21340.41,0-15
7432,U001,200769623,WAL-MAR trust,05-05-2020 07:56,2020,1930775891,12-04-2020 00:00,27-04-2020 00:00,12-04-2020 00:00,NAH4,444.42,0-15
7433,U001,200739006,AL co,19-04-2020 08:35,2020,1930759004,09-04-2020 00:00,24-04-2020 00:00,09-04-2020 00:00,NAA8,24847.78,
7434,U001,200776463,KROGE co,14-05-2020 00:36,2020,1930846769,01-05-2020 00:00,16-05-2020 00:00,01-05-2020 00:00,NAA8,86404.54,
7435,U001,200794332,COST co,16-04-2020 10:23,2020,1930717778,02-04-2020 00:00,17-04-2020 00:00,02-04-2020 00:00,NAAX,40455.53,
7436,U001,200769623,WAL-MAR trust,21-04-2020 07:52,2020,1930716596,29-03-2020 00:00,13-04-2020 00:00,29-03-2020 00:00,NAH4,10664.94,0-15
7437,U001,200762301,C&S WH trust,06-06-2020 12:15,2020,1930748618,05-04-2020 00:00,09-06-2020 00:00,05-04-2020 00:00,NAGD,2156.42,
7438,U001,200768357,MARC ,13-03-2020 08:08,2020,1930571433,27-02-2020 00:00,13-03-2020 00:00,27-02-2020 00:00,NAA8,73671.84,0-15
7439,U001,200769623,WAL-MAR systems,22-04-2020 08:01,2020,1930719066,30-03-2020 00:00,14-04-2020 00:00,30-03-2020 00:00,NAH4,388.29,0-15
7440,U001,200769623,WAL-MAR co,11-05-2020 22:59,2020,1930802011,19-04-2020 00:00,04-05-2020 00:00,19-04-2020 00:00,NAH4,3270.04,0-15
7441,U001,200726979,BJ'S  llc,01-04-2020 08:17,2020,1930659598,17-03-2020 00:00,01-04-2020 00:00,17-03-2020 00:00,NAA8,235.39,0-15
7442,U001,200747369,SCHNU ,08-05-2020 02:25,2020,1930820172,23-04-2020 00:00,08-05-2020 00:00,23-04-2020 00:00,NAA8,85576.22,0-15
7443,U001,200762301,C&S WH associates,23-04-2020 02:24,2020,1930760175,09-04-2020 00:00,24-04-2020 00:00,09-04-2020 00:00,NAC6,20445.58,
7444,U001,200793568,SUPE in,17-04-2020 11:47,2020,1930735178,02-04-2020 00:00,17-04-2020 00:00,02-04-2020 00:00,NAA8,33117.1,0-15
7445,U001,200761734,H E BUT corporation,07-04-2020 06:42,2020,1930708531,27-03-2020 00:00,11-04-2020 00:00,27-03-2020 00:00,NAA8,14209.44,
7446,U001,200769623,WAL-MAR trust,17-04-2020 16:27,2020,1930703792,26-03-2020 00:00,10-04-2020 00:00,26-03-2020 00:00,NAH4,39880.93,0-15
7447,U001,200721222,GO associates,20-05-2020 03:39,2020,1930854382,05-05-2020 00:00,20-05-2020 00:00,05-05-2020 00:00,NAA8,55955.55,0-15
7448,CA02,140104440,SO ,30-03-2020 05:12,2020,2960621123,15-03-2020 00:00,26-03-2020 00:00,16-03-2020 00:00,CA10,66305.4189,0-15
7449,U001,200777735,NASH  co,15-05-2020 22:43,2020,1930862367,06-05-2020 00:00,21-05-2020 00:00,06-05-2020 00:00,NAA8,86799.35,
7450,U001,200769623,WAL-MAR corporation,21-04-2020 02:35,2020,1930714949,29-03-2020 00:00,13-04-2020 00:00,29-03-2020 00:00,NAH4,3853.88,0-15
7451,U001,200230690,DECA systems,07-04-2020 15:25,2020,1930745288,04-04-2020 00:00,11-04-2020 00:00,01-04-2020 00:00,NAM2,44152.32,
7452,U001,200769623,WAL-MAR llc,03-05-2020 07:12,2020,1930775142,11-04-2020 00:00,26-04-2020 00:00,11-04-2020 00:00,NAH4,11959.04,0-15
7453,U001,200762301,C&S WH llc,18-05-2020 15:10,2020,1930859346,04-05-2020 00:00,19-05-2020 00:00,04-05-2020 00:00,NAC6,88573.38,
7454,U001,200739534,OK in,12-05-2020 18:57,2020,1930829279,27-04-2020 00:00,12-05-2020 00:00,27-04-2020 00:00,NAA8,102449.56,0-15
7455,U001,200769623,WAL-MAR us,31-05-2020 22:46,2020,1930659848,18-03-2020 00:00,22-05-2020 00:00,18-03-2020 00:00,NAGD,64.88,0-15
7456,U001,200739534,OK ,23-03-2020 18:14,2020,1930637118,11-03-2020 00:00,26-03-2020 00:00,11-03-2020 00:00,NAA8,97612.77,
7457,U001,200772595,SAFEW ,14-04-2020 02:27,2020,1930714945,30-03-2020 00:00,14-04-2020 00:00,30-03-2020 00:00,NAA8,118516.6,0-15
7458,U001,200592182,DECA llc,18-04-2020 13:34,2020,1930823321,24-04-2020 00:00,23-04-2020 00:00,16-04-2020 00:00,NAM1,5209.04,
7459,U001,200881076,ALBERT foundation,26-03-2020 05:19,2020,1930659841,16-03-2020 00:00,31-03-2020 00:00,16-03-2020 00:00,NAA8,44388.12,
7460,U001,100043933,TAPA foundation,10-04-2020 05:07,2020,1930595887,12-03-2020 00:00,27-03-2020 00:00,12-03-2020 00:00,NAA8,49885.92,0-15
7461,U001,200762301,C&S WH co,29-04-2020 07:27,2020,1930782573,14-04-2020 00:00,29-04-2020 00:00,14-04-2020 00:00,NAC6,19307.78,0-15
7462,U001,200762301,C&S WH llc,01-05-2020 15:07,2020,1930796945,17-04-2020 00:00,02-05-2020 00:00,17-04-2020 00:00,NAC6,61003.78,
7463,U001,200769623,WAL-MAR systems,27-04-2020 13:47,2020,1930724064,01-04-2020 00:00,16-04-2020 00:00,01-04-2020 00:00,NAH4,15346.04,0-15
7464,U001,200762301,C&S WH corporation,24-03-2020 09:54,2020,1930623280,10-03-2020 00:00,25-03-2020 00:00,10-03-2020 00:00,NAC6,61144.75,
7465,U001,200769623,WAL-MAR ,21-05-2020 07:49,2020,1930826104,25-04-2020 00:00,10-05-2020 00:00,25-04-2020 00:00,NAH4,28003.36,0-15
7466,U001,200275115,SHAWS  in,15-03-2020 00:17,2020,1930580924,28-02-2020 00:00,14-03-2020 00:00,28-02-2020 00:00,NAA8,20343.27,0-15
7467,U001,200416837,DEC associates,19-03-2020 03:09,2020,1930599189,04-03-2020 00:00,24-03-2020 00:00,01-03-2020 00:00,NAM4,1100.64,
7468,CA02,140104440,SO llc,07-04-2020 10:28,2020,2960624240,25-03-2020 00:00,04-04-2020 00:00,25-03-2020 00:00,CA10,70394.767,0-15
7469,U001,200772670,ASSOCIAT corp,18-03-2020 20:41,2020,1930587600,02-03-2020 00:00,17-03-2020 00:00,02-03-2020 00:00,NAU5,75765.79,0-15
7470,U001,200761734,H E BUT associates,21-05-2020 13:28,2020,1930880722,08-05-2020 00:00,23-05-2020 00:00,08-05-2020 00:00,NAA8,65694.06,
7471,U001,200769623,WAL-MAR associates,08-04-2020 05:17,2020,1930637280,13-03-2020 00:00,28-03-2020 00:00,13-03-2020 00:00,NAH4,17158.02,0-15
7472,U001,200707005,KING S systems,29-03-2020 16:51,2020,1930647313,14-03-2020 00:00,29-03-2020 00:00,14-03-2020 00:00,NAA8,74848.31,0-15
7473,U001,200778870,C corporation,12-04-2020 14:33,2020,1930685877,25-03-2020 00:00,09-04-2020 00:00,25-03-2020 00:00,NAA8,26083.98,0-15
7474,U001,200707005,KING S llc,10-05-2020 20:54,2020,1930819764,26-04-2020 00:00,11-05-2020 00:00,26-04-2020 00:00,NAA8,117088.31,
7475,U001,200036413,REINHA corporation,11-05-2020 08:57,2020,1930822390,29-04-2020 00:00,14-05-2020 00:00,29-04-2020 00:00,NAA8,9323.46,
7476,U001,200337148,COAS associates,12-05-2020 07:26,2020,1930833801,28-04-2020 00:00,13-05-2020 00:00,28-04-2020 00:00,NAA8,5917.29,
7477,U001,200769623,WAL-MAR in,28-04-2020 06:16,2020,1930729573,02-04-2020 00:00,17-04-2020 00:00,02-04-2020 00:00,NAH4,15675.99,0-15
7478,U001,100021540,MASTER co,18-05-2020 13:04,2020,1930880231,08-05-2020 00:00,18-05-2020 00:00,08-05-2020 00:00,NA10,23430.47,0-15
7479,U001,200769623,WAL-MAR corporation,02-05-2020 18:27,2020,1930777578,11-04-2020 00:00,26-04-2020 00:00,11-04-2020 00:00,NAH4,35485.35,0-15
7480,U001,200769623,WAL-MAR llc,22-04-2020 08:17,2020,1930720133,31-03-2020 00:00,15-04-2020 00:00,31-03-2020 00:00,NAH4,45215.26,0-15
7481,U001,200784454,BI MA associates,14-04-2020 18:15,2020,1930630332,11-03-2020 00:00,26-03-2020 00:00,11-03-2020 00:00,NAA8,24090.4,16-30
7482,U001,200726979,BJ'S  corp,06-04-2020 05:41,2020,1930683122,22-03-2020 00:00,06-04-2020 00:00,22-03-2020 00:00,NAA8,17033.43,0-15
7483,CA02,140105785,SHOPPE in,17-05-2020 19:34,2020,2960630135,21-04-2020 00:00,10-05-2020 00:00,30-04-2020 00:00,CA10,4697.4822,0-15
7484,U001,200148860,DOLLA corporation,31-03-2020 10:25,2020,1930685481,23-03-2020 00:00,07-04-2020 00:00,23-03-2020 00:00,NAA8,17164.94,
7485,U001,200230690,DECA co,04-05-2020 11:36,2020,1930806330,21-04-2020 00:00,09-05-2020 00:00,16-04-2020 00:00,NAM4,4520.01,
7486,U001,200230690,DECA us,03-04-2020 11:26,2020,1930665683,18-03-2020 00:00,08-04-2020 00:00,16-03-2020 00:00,NAM4,1431.62,
7487,U001,200418007,AM llc,19-04-2020 14:57,2020,1930741778,08-04-2020 00:00,23-04-2020 00:00,08-04-2020 00:00,NAA8,15443.56,
7488,U001,200769623,WAL-MAR us,25-04-2020 06:39,2020,1930720511,01-04-2020 00:00,16-04-2020 00:00,01-04-2020 00:00,NAH4,36711.41,0-15
7489,U001,200706844,WINC in,09-06-2020 02:29,2020,1930870727,07-05-2020 00:00,22-05-2020 00:00,07-05-2020 00:00,NAA8,28020.38,16-30
7490,U001,200769623,WAL-MAR trust,19-04-2020 14:39,2020,1930687629,24-03-2020 00:00,08-04-2020 00:00,24-03-2020 00:00,NAH4,29613.28,0-15
7491,U001,200759878,SA co,19-03-2020 04:51,2020,1930611472,05-03-2020 00:00,20-03-2020 00:00,05-03-2020 00:00,NAH4,29174.72,
7492,U001,140142846,MONDE in,15-05-2020 06:11,2020,1930584826,04-03-2020 00:00,03-05-2020 00:00,04-03-2020 00:00,NACB,4590.37,0-15
7493,U001,200353024,DECA corporation,04-05-2020 14:53,2020,1930811814,22-04-2020 00:00,09-05-2020 00:00,16-04-2020 00:00,NAM4,109.66,
7494,CA02,140104249,SOB associates,17-04-2020 09:14,2020,2960624358,27-03-2020 00:00,14-04-2020 00:00,04-04-2020 00:00,CA10,82417.9271,0-15
7495,U001,200726979,BJ'S  ,11-04-2020 09:51,2020,1930710565,27-03-2020 00:00,11-04-2020 00:00,27-03-2020 00:00,NAA8,380.77,0-15
7496,U001,200772595,SAFEW llc,13-04-2020 15:38,2020,1930716546,30-03-2020 00:00,14-04-2020 00:00,30-03-2020 00:00,NAA8,30354.12,
7497,U001,200744019,TARG co,21-04-2020 00:50,2020,1930764132,09-04-2020 00:00,24-04-2020 00:00,09-04-2020 00:00,NAA8,1715.52,
7498,U001,200769623,WAL-MAR ,22-03-2020 00:52,2020,1930577948,28-02-2020 00:00,14-03-2020 00:00,28-02-2020 00:00,NAH4,1322.22,0-15
7499,U001,200769623,WAL-MAR trust,13-04-2020 07:52,2020,1930683013,21-03-2020 00:00,05-04-2020 00:00,21-03-2020 00:00,NAH4,5625.41,0-15
7500,U001,200769623,WAL-MAR corp,24-04-2020 03:43,2020,1930719993,01-04-2020 00:00,16-04-2020 00:00,01-04-2020 00:00,NAH4,566.07,0-15
7501,U001,200782772,ASSOC G systems,06-04-2020 04:46,2020,1930688075,24-03-2020 00:00,08-04-2020 00:00,24-03-2020 00:00,NAA8,20026.85,
7502,U001,200769623,WAL-MAR trust,13-05-2020 14:39,2020,1930798024,17-04-2020 00:00,02-05-2020 00:00,17-04-2020 00:00,NAH4,33712.18,0-15
7503,U001,200742521,GLA corp,04-05-2020 20:59,2020,1930819144,23-04-2020 00:00,08-05-2020 00:00,23-04-2020 00:00,NAA8,23122.92,
7504,U001,200759878,SA associates,15-04-2020 04:20,2020,1930723751,01-04-2020 00:00,16-04-2020 00:00,01-04-2020 00:00,NAH4,14311.59,
7505,U001,200769623,WAL-MAR foundation,29-05-2020 00:33,2020,1930856734,06-05-2020 00:00,21-05-2020 00:00,06-05-2020 00:00,NAH4,894.31,0-15
7506,U001,200744019,TARG associates,22-04-2020 15:08,2020,1930751193,05-04-2020 00:00,20-04-2020 00:00,05-04-2020 00:00,NAA8,64002.07,0-15
7507,U001,200726979,BJ'S  in,17-03-2020 08:02,2020,1930585537,02-03-2020 00:00,17-03-2020 00:00,02-03-2020 00:00,NAA8,63.33,0-15
7508,U001,200881076,ALBERT associates,31-03-2020 03:35,2020,1930685433,22-03-2020 00:00,06-04-2020 00:00,22-03-2020 00:00,NAA8,158952.87,
7509,U001,200769623,WAL-MAR ,03-05-2020 08:09,2020,1930773760,11-04-2020 00:00,26-04-2020 00:00,11-04-2020 00:00,NAH4,5776.34,0-15
7510,U001,200704045,RA corporation,04-04-2020 10:45,2020,1930675659,20-03-2020 00:00,04-04-2020 00:00,20-03-2020 00:00,NAA8,39412.4,0-15
7511,U001,200769623,WAL-MAR corp,22-03-2020 12:11,2020,1930583224,29-02-2020 00:00,15-03-2020 00:00,29-02-2020 00:00,NAH4,40490.58,0-15
7512,U001,200722444,PERFOR systems,16-03-2020 09:12,2020,1930582657,02-03-2020 00:00,17-03-2020 00:00,02-03-2020 00:00,NAA8,35122.73,
7513,U001,200743129,BROOKS trust,13-05-2020 07:57,2020,1930642218,11-03-2020 00:00,15-05-2020 00:00,11-03-2020 00:00,NAGD,3381.53,
7514,U001,200769623,WAL-MAR co,08-04-2020 05:37,2020,1930647861,13-03-2020 00:00,28-03-2020 00:00,13-03-2020 00:00,NAH4,14718,0-15
7515,U001,200794332,COST foundation,23-03-2020 10:33,2020,1930624013,09-03-2020 00:00,24-03-2020 00:00,09-03-2020 00:00,NAAX,39220.56,
7516,U001,200739534,OK llc,20-04-2020 18:52,2020,1930752578,05-04-2020 00:00,20-04-2020 00:00,05-04-2020 00:00,NAA8,97013.38,0-15
7517,CA02,140104423,METRO  ,27-04-2020 23:12,2020,2960628274,15-04-2020 00:00,27-04-2020 00:00,17-04-2020 00:00,CA10,34320.5151,0-15
7518,U001,200726979,BJ'S  ,21-04-2020 09:46,2020,1930752329,06-04-2020 00:00,21-04-2020 00:00,06-04-2020 00:00,NAA8,234.09,0-15
7519,U001,200769623,WAL-MAR corp,17-04-2020 03:24,2020,1930694491,25-03-2020 00:00,09-04-2020 00:00,25-03-2020 00:00,NAH4,9802.64,0-15
7520,U001,100031704,DELHAIZE ,25-03-2020 10:16,2020,1930635502,10-03-2020 00:00,25-03-2020 00:00,10-03-2020 00:00,NAA8,15438.08,0-15
7521,U001,200769623,WAL-MAR corporation,14-04-2020 10:46,2020,1930686474,23-03-2020 00:00,07-04-2020 00:00,23-03-2020 00:00,NAH4,44279.12,0-15
7522,U001,200794332,COST systems,15-04-2020 08:48,2020,1930726006,01-04-2020 00:00,16-04-2020 00:00,01-04-2020 00:00,NAAX,104782.11,
7523,U001,200769623,WAL-MAR corp,25-03-2020 10:10,2020,1930581939,28-02-2020 00:00,14-03-2020 00:00,28-02-2020 00:00,NAH4,33747.06,0-15
7524,U001,200722444,PERFOR us,08-04-2020 02:07,2020,1930637020,11-03-2020 00:00,12-04-2020 00:00,11-03-2020 00:00,NA32,48373.44,
7525,U001,200353024,DECA systems,19-04-2020 14:23,2020,1930762322,08-04-2020 00:00,24-04-2020 00:00,01-04-2020 00:00,NAM4,6453.67,
7526,U001,200793513,KROGER ,28-03-2020 12:20,2020,1930653419,15-03-2020 00:00,30-03-2020 00:00,15-03-2020 00:00,NAA8,90461.02,
7527,U013,100011958,IND llc,21-05-2020 14:09,2020,1991840633,27-03-2020 00:00,11-05-2020 00:00,27-03-2020 00:00,NAVF,36727.1,0-15
7528,U001,200769623,WAL-MAR systems,07-04-2020 16:58,2020,1930655128,16-03-2020 00:00,31-03-2020 00:00,16-03-2020 00:00,NAH4,45651.17,0-15
7529,U001,200881076,ALBERT llc,17-04-2020 20:10,2020,1930757478,06-04-2020 00:00,21-04-2020 00:00,06-04-2020 00:00,NAA8,104427.32,
7530,U001,200331749,SYSC ,06-04-2020 22:05,2020,1930670620,18-03-2020 00:00,07-04-2020 00:00,18-03-2020 00:00,NAD1,13438.05,
7531,U001,200769623,WAL-MAR associates,26-04-2020 06:44,2020,1930738731,04-04-2020 00:00,19-04-2020 00:00,04-04-2020 00:00,NAH4,45200.11,0-15
7532,U001,200769623,WAL-MAR foundation,24-05-2020 08:29,2020,1930832083,28-04-2020 00:00,13-05-2020 00:00,28-04-2020 00:00,NAH4,21622.15,0-15
7533,U001,200705742,DOT co,23-03-2020 09:22,2020,1930646940,13-03-2020 00:00,28-03-2020 00:00,13-03-2020 00:00,NAA8,2215.11,
7534,U001,200744019,TARG corporation,04-04-2020 15:01,2020,1930670167,18-03-2020 00:00,02-04-2020 00:00,18-03-2020 00:00,NAA8,80245.29,0-15
7535,U001,100021540,MASTER foundation,02-05-2020 20:56,2020,1930809350,21-04-2020 00:00,01-05-2020 00:00,21-04-2020 00:00,NA10,15282.35,0-15
7536,CA02,140104340,COLABOR  in,21-03-2020 18:54,2020,2960619311,07-03-2020 00:00,19-03-2020 00:00,09-03-2020 00:00,CA10,431.0319,0-15
7537,U001,200778870,C trust,25-04-2020 19:04,2020,1930763230,08-04-2020 00:00,23-04-2020 00:00,08-04-2020 00:00,NAA8,7328.81,0-15
7538,U001,200744019,TARG systems,08-04-2020 20:34,2020,1930703256,26-03-2020 00:00,10-04-2020 00:00,26-03-2020 00:00,NAA8,3952.74,
7539,U001,200755701,ASSOCI us,22-05-2020 22:57,2020,1930862754,07-05-2020 00:00,22-05-2020 00:00,07-05-2020 00:00,NAA8,8483.93,0-15
7540,U001,200769623,WAL-MAR ,28-04-2020 00:47,2020,1930751953,05-04-2020 00:00,20-04-2020 00:00,05-04-2020 00:00,NAH4,1951.46,0-15
7541,CA02,140104409,LOB llc,10-04-2020 14:17,2020,2960624664,28-03-2020 00:00,11-04-2020 00:00,01-04-2020 00:00,CA10,108940.8736,
7542,U001,200772670,ASSOCIAT ,10-05-2020 14:50,2020,1930827418,25-04-2020 00:00,10-05-2020 00:00,25-04-2020 00:00,NAU5,98514.68,0-15
7543,U001,200739534,OK systems,28-03-2020 19:09,2020,1930646553,13-03-2020 00:00,28-03-2020 00:00,13-03-2020 00:00,NAA8,86954.49,0-15
7544,U001,200397526,JAKE ,16-04-2020 11:02,2020,1930678756,24-03-2020 00:00,08-04-2020 00:00,24-03-2020 00:00,NAA8,19898.78,0-15
7545,U001,200707822,PUBLI corporation,20-05-2020 20:03,2020,1930870885,06-05-2020 00:00,21-05-2020 00:00,06-05-2020 00:00,NAA8,64841.11,
